Employee ID,Grant Number,Vest Date,Shares
88,222387,19-Nov-2017,625
88,222387,19-Dec-2017,625
88,222387,19-Jan-2018,625
88,222387,18-Feb-2018,625
88,222387,21-Mar-2018,625
88,222387,21-Apr-2018,625
88,222387,19-May-2018,625
88,222387,19-Jun-2018,625
89,222388,20-Jun-2015,"5,625"
89,222388,20-Jul-2015,469
89,222388,20-Aug-2015,469
89,222388,19-Sep-2015,469
89,222388,20-Oct-2015,469
89,222388,20-Nov-2015,469
89,222388,20-Dec-2015,469
89,222388,20-Jan-2016,469
89,222388,19-Feb-2016,469
89,222388,21-Mar-2016,469
89,222388,21-Apr-2016,469
89,222388,19-May-2016,469
89,222388,19-Jun-2016,469
89,222388,19-Jul-2016,469
89,222388,19-Aug-2016,469
89,222388,18-Sep-2016,469
89,222388,19-Oct-2016,469
89,222388,19-Nov-2016,469
89,222388,19-Dec-2016,469
89,222388,19-Jan-2017,469
89,222388,18-Feb-2017,469
89,222388,21-Mar-2017,469
89,222388,21-Apr-2017,469
89,222388,19-May-2017,469
89,222388,19-Jun-2017,469
89,222388,19-Jul-2017,469
89,222388,19-Aug-2017,469
89,222388,18-Sep-2017,469
89,222388,19-Oct-2017,469
89,222388,19-Nov-2017,469
89,222388,19-Dec-2017,469
89,222388,19-Jan-2018,469
89,222388,18-Feb-2018,469
89,222388,21-Mar-2018,469
89,222388,21-Apr-2018,469
89,222388,19-May-2018,469
89,222388,19-Jun-2018,469
90,222389,03-Jul-2015,"4,500"
90,222389,02-Aug-2015,375
90,222389,02-Sep-2015,375
90,222389,02-Oct-2015,375
90,222389,02-Nov-2015,375
90,222389,03-Dec-2015,375
90,222389,02-Jan-2016,375
90,222389,02-Feb-2016,375
90,222389,03-Mar-2016,375
90,222389,03-Apr-2016,375
90,222389,04-May-2016,375
90,222389,01-Jun-2016,375
90,222389,02-Jul-2016,375
90,222389,01-Aug-2016,375
90,222389,01-Sep-2016,375
90,222389,01-Oct-2016,375
90,222389,01-Nov-2016,375
90,222389,02-Dec-2016,375
90,222389,01-Jan-2017,375
90,222389,01-Feb-2017,375
90,222389,03-Mar-2017,375
90,222389,03-Apr-2017,375
90,222389,04-May-2017,375
90,222389,01-Jun-2017,375
90,222389,02-Jul-2017,375
90,222389,01-Aug-2017,375
90,222389,01-Sep-2017,375
90,222389,01-Oct-2017,375
90,222389,01-Nov-2017,375
90,222389,02-Dec-2017,375
90,222389,01-Jan-2018,375
90,222389,01-Feb-2018,375
90,222389,03-Mar-2018,375
90,222389,03-Apr-2018,375
90,222389,04-May-2018,375
90,222389,01-Jun-2018,375
90,222389,02-Jul-2018,375
91,222390,30-Jan-2015,"9,000"
91,222390,01-Mar-2015,750
91,222390,01-Apr-2015,750
91,222390,02-May-2015,750
91,222390,31-May-2015,750
91,222390,01-Jul-2015,750
91,222390,31-Jul-2015,750
91,222390,31-Aug-2015,750
91,222390,30-Sep-2015,750
91,222390,31-Oct-2015,750
91,222390,01-Dec-2015,750
91,222390,31-Dec-2015,750
91,222390,31-Jan-2016,750
91,222390,01-Mar-2016,750
91,222390,01-Apr-2016,750
91,222390,02-May-2016,750
91,222390,30-May-2016,750
91,222390,30-Jun-2016,750
91,222390,30-Jul-2016,750
91,222390,30-Aug-2016,750
91,222390,29-Sep-2016,750
91,222390,30-Oct-2016,750
91,222390,30-Nov-2016,750
91,222390,30-Dec-2016,750
91,222390,30-Jan-2017,750
91,222390,01-Mar-2017,750
91,222390,01-Apr-2017,750
91,222390,02-May-2017,750
91,222390,30-May-2017,750
91,222390,30-Jun-2017,750
91,222390,30-Jul-2017,750
91,222390,30-Aug-2017,750
91,222390,29-Sep-2017,750
91,222390,30-Oct-2017,750
91,222390,30-Nov-2017,750
91,222390,30-Dec-2017,750
91,222390,30-Jan-2018,750
92,222391,04-Jul-2015,"6,000"
92,222391,03-Aug-2015,500
92,222391,03-Sep-2015,500
92,222391,03-Oct-2015,500
92,222391,03-Nov-2015,500
92,222391,04-Dec-2015,500
92,222391,03-Jan-2016,500
92,222391,03-Feb-2016,500
92,222391,04-Mar-2016,500
92,222391,04-Apr-2016,500
92,222391,05-May-2016,500
92,222391,02-Jun-2016,500
92,222391,03-Jul-2016,500
92,222391,02-Aug-2016,500
92,222391,02-Sep-2016,500
92,222391,02-Oct-2016,500
92,222391,02-Nov-2016,500
92,222391,03-Dec-2016,500
92,222391,02-Jan-2017,500
92,222391,02-Feb-2017,500
92,222391,04-Mar-2017,500
92,222391,04-Apr-2017,500
92,222391,05-May-2017,500
92,222391,02-Jun-2017,500
92,222391,03-Jul-2017,500
92,222391,02-Aug-2017,500
92,222391,02-Sep-2017,500
92,222391,02-Oct-2017,500
92,222391,02-Nov-2017,500
92,222391,03-Dec-2017,500
92,222391,02-Jan-2018,500
92,222391,02-Feb-2018,500
92,222391,04-Mar-2018,500
92,222391,04-Apr-2018,500
92,222391,05-May-2018,500
92,222391,02-Jun-2018,500
92,222391,03-Jul-2018,500
93,222392,04-Jul-2015,"6,000"
93,222392,03-Aug-2015,500
93,222392,03-Sep-2015,500
93,222392,03-Oct-2015,500
93,222392,03-Nov-2015,500
93,222392,04-Dec-2015,500
93,222392,03-Jan-2016,500
93,222392,03-Feb-2016,500
93,222392,04-Mar-2016,500
93,222392,04-Apr-2016,500
93,222392,05-May-2016,500
93,222392,02-Jun-2016,500
93,222392,03-Jul-2016,500
93,222392,02-Aug-2016,500
93,222392,02-Sep-2016,500
93,222392,02-Oct-2016,500
93,222392,02-Nov-2016,500
93,222392,03-Dec-2016,500
93,222392,02-Jan-2017,500
93,222392,02-Feb-2017,500
93,222392,04-Mar-2017,500
93,222392,04-Apr-2017,500
93,222392,05-May-2017,500
93,222392,02-Jun-2017,500
93,222392,03-Jul-2017,500
93,222392,02-Aug-2017,500
93,222392,02-Sep-2017,500
93,222392,02-Oct-2017,500
93,222392,02-Nov-2017,500
93,222392,03-Dec-2017,500
93,222392,02-Jan-2018,500
93,222392,02-Feb-2018,500
93,222392,04-Mar-2018,500
93,222392,04-Apr-2018,500
93,222392,05-May-2018,500
93,222392,02-Jun-2018,500
93,222392,03-Jul-2018,500
94,222393,04-Jul-2015,"6,000"
94,222393,03-Aug-2015,500
94,222393,03-Sep-2015,500
94,222393,03-Oct-2015,500
94,222393,03-Nov-2015,500
94,222393,04-Dec-2015,500
94,222393,03-Jan-2016,500
94,222393,03-Feb-2016,500
94,222393,04-Mar-2016,500
94,222393,04-Apr-2016,500
94,222393,05-May-2016,500
94,222393,02-Jun-2016,500
94,222393,03-Jul-2016,500
94,222393,02-Aug-2016,500
94,222393,02-Sep-2016,500
94,222393,02-Oct-2016,500
94,222393,02-Nov-2016,500
94,222393,03-Dec-2016,500
94,222393,02-Jan-2017,500
94,222393,02-Feb-2017,500
94,222393,04-Mar-2017,500
94,222393,04-Apr-2017,500
94,222393,05-May-2017,500
94,222393,02-Jun-2017,500
94,222393,03-Jul-2017,500
94,222393,02-Aug-2017,500
94,222393,02-Sep-2017,500
94,222393,02-Oct-2017,500
94,222393,02-Nov-2017,500
94,222393,03-Dec-2017,500
94,222393,02-Jan-2018,500
94,222393,02-Feb-2018,500
94,222393,04-Mar-2018,500
94,222393,04-Apr-2018,500
94,222393,05-May-2018,500
94,222393,02-Jun-2018,500
94,222393,03-Jul-2018,500
95,222394,04-Jul-2015,"3,000"
95,222394,03-Aug-2015,250
95,222394,03-Sep-2015,250
95,222394,03-Oct-2015,250
95,222394,03-Nov-2015,250
95,222394,04-Dec-2015,250
95,222394,03-Jan-2016,250
95,222394,03-Feb-2016,250
95,222394,04-Mar-2016,250
95,222394,04-Apr-2016,250
95,222394,05-May-2016,250
95,222394,02-Jun-2016,250
95,222394,03-Jul-2016,250
95,222394,02-Aug-2016,250
95,222394,02-Sep-2016,250
95,222394,02-Oct-2016,250
95,222394,02-Nov-2016,250
95,222394,03-Dec-2016,250
95,222394,02-Jan-2017,250
95,222394,02-Feb-2017,250
95,222394,04-Mar-2017,250
95,222394,04-Apr-2017,250
95,222394,05-May-2017,250
95,222394,02-Jun-2017,250
95,222394,03-Jul-2017,250
95,222394,02-Aug-2017,250
95,222394,02-Sep-2017,250
95,222394,02-Oct-2017,250
95,222394,02-Nov-2017,250
95,222394,03-Dec-2017,250
95,222394,02-Jan-2018,250
95,222394,02-Feb-2018,250
95,222394,04-Mar-2018,250
95,222394,04-Apr-2018,250
95,222394,05-May-2018,250
95,222394,02-Jun-2018,250
95,222394,03-Jul-2018,250
96,222395,18-Jul-2015,"25,500"
96,222395,17-Aug-2015,"2,125"
96,222395,17-Sep-2015,"2,125"
96,222395,17-Oct-2015,"2,125"
96,222395,17-Nov-2015,"2,125"
96,222395,18-Dec-2015,"2,125"
96,222395,17-Jan-2016,"2,125"
96,222395,17-Feb-2016,"2,125"
96,222395,18-Mar-2016,"2,125"
96,222395,18-Apr-2016,"2,125"
96,222395,19-May-2016,"2,125"
96,222395,16-Jun-2016,"2,125"
96,222395,17-Jul-2016,"2,125"
96,222395,16-Aug-2016,"2,125"
96,222395,16-Sep-2016,"2,125"
96,222395,16-Oct-2016,"2,125"
96,222395,16-Nov-2016,"2,125"
96,222395,17-Dec-2016,"2,125"
96,222395,16-Jan-2017,"2,125"
96,222395,16-Feb-2017,"2,125"
96,222395,18-Mar-2017,"2,125"
96,222395,18-Apr-2017,"2,125"
96,222395,19-May-2017,"2,125"
96,222395,16-Jun-2017,"2,125"
96,222395,17-Jul-2017,"2,125"
96,222395,16-Aug-2017,"2,125"
96,222395,16-Sep-2017,"2,125"
96,222395,16-Oct-2017,"2,125"
96,222395,16-Nov-2017,"2,125"
96,222395,17-Dec-2017,"2,125"
96,222395,16-Jan-2018,"2,125"
96,222395,16-Feb-2018,"2,125"
96,222395,18-Mar-2018,"2,125"
96,222395,18-Apr-2018,"2,125"
96,222395,19-May-2018,"2,125"
96,222395,16-Jun-2018,"2,125"
96,222395,17-Jul-2018,"2,125"
97,222396,18-Jul-2015,"15,000"
97,222396,17-Aug-2015,"1,250"
97,222396,17-Sep-2015,"1,250"
97,222396,17-Oct-2015,"1,250"
97,222396,17-Nov-2015,"1,250"
97,222396,18-Dec-2015,"1,250"
97,222396,17-Jan-2016,"1,250"
97,222396,17-Feb-2016,"1,250"
97,222396,18-Mar-2016,"1,250"
97,222396,18-Apr-2016,"1,250"
97,222396,19-May-2016,"1,250"
97,222396,16-Jun-2016,"1,250"
97,222396,17-Jul-2016,"1,250"
97,222396,16-Aug-2016,"1,250"
97,222396,16-Sep-2016,"1,250"
97,222396,16-Oct-2016,"1,250"
97,222396,16-Nov-2016,"1,250"
97,222396,17-Dec-2016,"1,250"
97,222396,16-Jan-2017,"1,250"
97,222396,16-Feb-2017,"1,250"
97,222396,18-Mar-2017,"1,250"
97,222396,18-Apr-2017,"1,250"
97,222396,19-May-2017,"1,250"
97,222396,16-Jun-2017,"1,250"
97,222396,17-Jul-2017,"1,250"
97,222396,16-Aug-2017,"1,250"
97,222396,16-Sep-2017,"1,250"
97,222396,16-Oct-2017,"1,250"
97,222396,16-Nov-2017,"1,250"
97,222396,17-Dec-2017,"1,250"
97,222396,16-Jan-2018,"1,250"
97,222396,16-Feb-2018,"1,250"
97,222396,18-Mar-2018,"1,250"
97,222396,18-Apr-2018,"1,250"
97,222396,19-May-2018,"1,250"
97,222396,16-Jun-2018,"1,250"
97,222396,17-Jul-2018,"1,250"
98,222397,01-Aug-2015,"1,500"
98,222397,01-Sep-2015,125
98,222397,01-Oct-2015,125
98,222397,01-Nov-2015,125
98,222397,02-Dec-2015,125
98,222397,01-Jan-2016,125
98,222397,01-Feb-2016,125
98,222397,02-Mar-2016,125
98,222397,02-Apr-2016,125
98,222397,03-May-2016,125
98,222397,31-May-2016,125
98,222397,01-Jul-2016,125
98,222397,31-Jul-2016,125
98,222397,31-Aug-2016,125
98,222397,30-Sep-2016,125
98,222397,31-Oct-2016,125
98,222397,01-Dec-2016,125
98,222397,31-Dec-2016,125
98,222397,31-Jan-2017,125
98,222397,02-Mar-2017,125
98,222397,02-Apr-2017,125
98,222397,03-May-2017,125
98,222397,31-May-2017,125
98,222397,01-Jul-2017,125
98,222397,31-Jul-2017,125
98,222397,31-Aug-2017,125
98,222397,30-Sep-2017,125
98,222397,31-Oct-2017,125
98,222397,01-Dec-2017,125
98,222397,31-Dec-2017,125
98,222397,31-Jan-2018,125
98,222397,02-Mar-2018,125
98,222397,02-Apr-2018,125
98,222397,03-May-2018,125
98,222397,31-May-2018,125
98,222397,01-Jul-2018,125
98,222397,31-Jul-2018,125
99,222398,08-Aug-2015,"3,000"
99,222398,08-Sep-2015,250
99,222398,08-Oct-2015,250
99,222398,08-Nov-2015,250
99,222398,09-Dec-2015,250
99,222398,08-Jan-2016,250
99,222398,08-Feb-2016,250
99,222398,09-Mar-2016,250
99,222398,09-Apr-2016,250
99,222398,10-May-2016,250
99,222398,07-Jun-2016,250
99,222398,08-Jul-2016,250
99,222398,07-Aug-2016,250
99,222398,07-Sep-2016,250
99,222398,07-Oct-2016,250
99,222398,07-Nov-2016,250
99,222398,08-Dec-2016,250
99,222398,07-Jan-2017,250
99,222398,07-Feb-2017,250
99,222398,09-Mar-2017,250
99,222398,09-Apr-2017,250
99,222398,10-May-2017,250
99,222398,07-Jun-2017,250
99,222398,08-Jul-2017,250
99,222398,07-Aug-2017,250
99,222398,07-Sep-2017,250
99,222398,07-Oct-2017,250
99,222398,07-Nov-2017,250
99,222398,08-Dec-2017,250
99,222398,07-Jan-2018,250
99,222398,07-Feb-2018,250
99,222398,09-Mar-2018,250
99,222398,09-Apr-2018,250
99,222398,10-May-2018,250
99,222398,07-Jun-2018,250
99,222398,08-Jul-2018,250
99,222398,07-Aug-2018,250
100,222399,08-Aug-2015,"3,600"
100,222399,08-Sep-2015,300
100,222399,08-Oct-2015,300
100,222399,08-Nov-2015,300
100,222399,09-Dec-2015,300
100,222399,08-Jan-2016,300
100,222399,08-Feb-2016,300
100,222399,09-Mar-2016,300
100,222399,09-Apr-2016,300
100,222399,10-May-2016,300
100,222399,07-Jun-2016,300
100,222399,08-Jul-2016,300
100,222399,07-Aug-2016,300
100,222399,07-Sep-2016,300
100,222399,07-Oct-2016,300
100,222399,07-Nov-2016,300
100,222399,08-Dec-2016,300
100,222399,07-Jan-2017,300
100,222399,07-Feb-2017,300
100,222399,09-Mar-2017,300
100,222399,09-Apr-2017,300
100,222399,10-May-2017,300
100,222399,07-Jun-2017,300
100,222399,08-Jul-2017,300
100,222399,07-Aug-2017,300
100,222399,07-Sep-2017,300
100,222399,07-Oct-2017,300
100,222399,07-Nov-2017,300
100,222399,08-Dec-2017,300
100,222399,07-Jan-2018,300
100,222399,07-Feb-2018,300
100,222399,09-Mar-2018,300
100,222399,09-Apr-2018,300
100,222399,10-May-2018,300
100,222399,07-Jun-2018,300
100,222399,08-Jul-2018,300
100,222399,07-Aug-2018,300
101,222400,08-Aug-2015,"3,000"
101,222400,08-Sep-2015,250
101,222400,08-Oct-2015,250
101,222400,08-Nov-2015,250
101,222400,09-Dec-2015,250
101,222400,08-Jan-2016,250
101,222400,08-Feb-2016,250
101,222400,09-Mar-2016,250
101,222400,09-Apr-2016,250
101,222400,10-May-2016,250
101,222400,07-Jun-2016,250
101,222400,08-Jul-2016,250
101,222400,07-Aug-2016,250
101,222400,07-Sep-2016,250
101,222400,07-Oct-2016,250
101,222400,07-Nov-2016,250
101,222400,08-Dec-2016,250
101,222400,07-Jan-2017,250
101,222400,07-Feb-2017,250
101,222400,09-Mar-2017,250
101,222400,09-Apr-2017,250
101,222400,10-May-2017,250
101,222400,07-Jun-2017,250
101,222400,08-Jul-2017,250
101,222400,07-Aug-2017,250
101,222400,07-Sep-2017,250
101,222400,07-Oct-2017,250
101,222400,07-Nov-2017,250
101,222400,08-Dec-2017,250
101,222400,07-Jan-2018,250
101,222400,07-Feb-2018,250
101,222400,09-Mar-2018,250
101,222400,09-Apr-2018,250
101,222400,10-May-2018,250
101,222400,07-Jun-2018,250
101,222400,08-Jul-2018,250
101,222400,07-Aug-2018,250
102,222401,22-Aug-2015,"4,500"
102,222401,21-Sep-2015,375
102,222401,22-Oct-2015,375
102,222401,22-Nov-2015,375
102,222401,22-Dec-2015,375
102,222401,22-Jan-2016,375
102,222401,21-Feb-2016,375
102,222401,23-Mar-2016,375
102,222401,23-Apr-2016,375
102,222401,21-May-2016,375
102,222401,21-Jun-2016,375
102,222401,21-Jul-2016,375
102,222401,21-Aug-2016,375
102,222401,20-Sep-2016,375
102,222401,21-Oct-2016,375
102,222401,21-Nov-2016,375
102,222401,21-Dec-2016,375
102,222401,21-Jan-2017,375
102,222401,20-Feb-2017,375
102,222401,23-Mar-2017,375
102,222401,23-Apr-2017,375
102,222401,21-May-2017,375
102,222401,21-Jun-2017,375
102,222401,21-Jul-2017,375
102,222401,21-Aug-2017,375
102,222401,20-Sep-2017,375
102,222401,21-Oct-2017,375
102,222401,21-Nov-2017,375
102,222401,21-Dec-2017,375
102,222401,21-Jan-2018,375
102,222401,20-Feb-2018,375
102,222401,23-Mar-2018,375
102,222401,23-Apr-2018,375
102,222401,21-May-2018,375
102,222401,21-Jun-2018,375
102,222401,21-Jul-2018,375
102,222401,21-Aug-2018,375
103,222402,29-Aug-2015,"7,500"
103,222402,28-Sep-2015,625
103,222402,29-Oct-2015,625
103,222402,29-Nov-2015,625
103,222402,29-Dec-2015,625
103,222402,29-Jan-2016,625
103,222402,28-Feb-2016,625
103,222402,30-Mar-2016,625
103,222402,30-Apr-2016,625
103,222402,28-May-2016,625
103,222402,28-Jun-2016,625
103,222402,28-Jul-2016,625
103,222402,28-Aug-2016,625
103,222402,27-Sep-2016,625
103,222402,28-Oct-2016,625
103,222402,28-Nov-2016,625
103,222402,28-Dec-2016,625
103,222402,28-Jan-2017,625
103,222402,27-Feb-2017,625
103,222402,30-Mar-2017,625
103,222402,30-Apr-2017,625
103,222402,28-May-2017,625
103,222402,28-Jun-2017,625
103,222402,28-Jul-2017,625
103,222402,28-Aug-2017,625
103,222402,27-Sep-2017,625
103,222402,28-Oct-2017,625
103,222402,28-Nov-2017,625
103,222402,28-Dec-2017,625
103,222402,28-Jan-2018,625
103,222402,27-Feb-2018,625
103,222402,30-Mar-2018,625
103,222402,30-Apr-2018,625
103,222402,28-May-2018,625
103,222402,28-Jun-2018,625
103,222402,28-Jul-2018,625
103,222402,28-Aug-2018,625
104,222403,19-Sep-2015,"7,500"
104,222403,19-Oct-2015,625
104,222403,19-Nov-2015,625
104,222403,20-Dec-2015,625
104,222403,19-Jan-2016,625
104,222403,19-Feb-2016,625
104,222403,20-Mar-2016,625
104,222403,20-Apr-2016,625
104,222403,19-May-2016,625
104,222403,18-Jun-2016,625
104,222403,19-Jul-2016,625
104,222403,18-Aug-2016,625
104,222403,18-Sep-2016,625
104,222403,18-Oct-2016,625
104,222403,18-Nov-2016,625
104,222403,19-Dec-2016,625
104,222403,18-Jan-2017,625
104,222403,18-Feb-2017,625
104,222403,20-Mar-2017,625
104,222403,20-Apr-2017,625
104,222403,19-May-2017,625
104,222403,18-Jun-2017,625
104,222403,19-Jul-2017,625
104,222403,18-Aug-2017,625
104,222403,18-Sep-2017,625
104,222403,18-Oct-2017,625
104,222403,18-Nov-2017,625
104,222403,19-Dec-2017,625
104,222403,18-Jan-2018,625
104,222403,18-Feb-2018,625
104,222403,20-Mar-2018,625
104,222403,20-Apr-2018,625
104,222403,19-May-2018,625
104,222403,18-Jun-2018,625
104,222403,19-Jul-2018,625
104,222403,18-Aug-2018,625
104,222403,18-Sep-2018,625
105,222404,19-Sep-2015,"3,000"
105,222404,19-Oct-2015,250
105,222404,19-Nov-2015,250
105,222404,20-Dec-2015,250
105,222404,19-Jan-2016,250
105,222404,19-Feb-2016,250
105,222404,20-Mar-2016,250
105,222404,20-Apr-2016,250
105,222404,19-May-2016,250
105,222404,18-Jun-2016,250
105,222404,19-Jul-2016,250
105,222404,18-Aug-2016,250
105,222404,18-Sep-2016,250
105,222404,18-Oct-2016,250
105,222404,18-Nov-2016,250
105,222404,19-Dec-2016,250
105,222404,18-Jan-2017,250
105,222404,18-Feb-2017,250
105,222404,20-Mar-2017,250
105,222404,20-Apr-2017,250
105,222404,19-May-2017,250
105,222404,18-Jun-2017,250
105,222404,19-Jul-2017,250
105,222404,18-Aug-2017,250
105,222404,18-Sep-2017,250
105,222404,18-Oct-2017,250
105,222404,18-Nov-2017,250
105,222404,19-Dec-2017,250
105,222404,18-Jan-2018,250
105,222404,18-Feb-2018,250
105,222404,20-Mar-2018,250
105,222404,20-Apr-2018,250
105,222404,19-May-2018,250
105,222404,18-Jun-2018,250
105,222404,19-Jul-2018,250
105,222404,18-Aug-2018,250
105,222404,18-Sep-2018,250
106,222405,19-Sep-2015,"6,000"
106,222405,19-Oct-2015,500
106,222405,19-Nov-2015,500
106,222405,20-Dec-2015,500
106,222405,19-Jan-2016,500
106,222405,19-Feb-2016,500
106,222405,20-Mar-2016,500
106,222405,20-Apr-2016,500
106,222405,19-May-2016,500
106,222405,18-Jun-2016,500
106,222405,19-Jul-2016,500
106,222405,18-Aug-2016,500
106,222405,18-Sep-2016,500
106,222405,18-Oct-2016,500
106,222405,18-Nov-2016,500
106,222405,19-Dec-2016,500
106,222405,18-Jan-2017,500
106,222405,18-Feb-2017,500
106,222405,20-Mar-2017,500
106,222405,20-Apr-2017,500
106,222405,19-May-2017,500
106,222405,18-Jun-2017,500
106,222405,19-Jul-2017,500
106,222405,18-Aug-2017,500
106,222405,18-Sep-2017,500
106,222405,18-Oct-2017,500
106,222405,18-Nov-2017,500
106,222405,19-Dec-2017,500
106,222405,18-Jan-2018,500
106,222405,18-Feb-2018,500
106,222405,20-Mar-2018,500
106,222405,20-Apr-2018,500
106,222405,19-May-2018,500
106,222405,18-Jun-2018,500
106,222405,19-Jul-2018,500
106,222405,18-Aug-2018,500
106,222405,18-Sep-2018,500
107,222406,19-Sep-2015,"7,500"
107,222406,19-Oct-2015,625
107,222406,19-Nov-2015,625
107,222406,20-Dec-2015,625
107,222406,19-Jan-2016,625
107,222406,19-Feb-2016,625
107,222406,20-Mar-2016,625
107,222406,20-Apr-2016,625
107,222406,19-May-2016,625
107,222406,18-Jun-2016,625
107,222406,19-Jul-2016,625
107,222406,18-Aug-2016,625
107,222406,18-Sep-2016,625
107,222406,18-Oct-2016,625
107,222406,18-Nov-2016,625
107,222406,19-Dec-2016,625
107,222406,18-Jan-2017,625
107,222406,18-Feb-2017,625
107,222406,20-Mar-2017,625
107,222406,20-Apr-2017,625
107,222406,19-May-2017,625
107,222406,18-Jun-2017,625
107,222406,19-Jul-2017,625
107,222406,18-Aug-2017,625
107,222406,18-Sep-2017,625
107,222406,18-Oct-2017,625
107,222406,18-Nov-2017,625
107,222406,19-Dec-2017,625
107,222406,18-Jan-2018,625
107,222406,18-Feb-2018,625
107,222406,20-Mar-2018,625
107,222406,20-Apr-2018,625
107,222406,19-May-2018,625
107,222406,18-Jun-2018,625
107,222406,19-Jul-2018,625
107,222406,18-Aug-2018,625
107,222406,18-Sep-2018,625
108,222407,19-Sep-2015,"6,000"
108,222407,19-Oct-2015,500
108,222407,19-Nov-2015,500
108,222407,20-Dec-2015,500
108,222407,19-Jan-2016,500
108,222407,19-Feb-2016,500
108,222407,20-Mar-2016,500
108,222407,20-Apr-2016,500
108,222407,19-May-2016,500
108,222407,18-Jun-2016,500
108,222407,19-Jul-2016,500
108,222407,18-Aug-2016,500
108,222407,18-Sep-2016,500
108,222407,18-Oct-2016,500
108,222407,18-Nov-2016,500
108,222407,19-Dec-2016,500
108,222407,18-Jan-2017,500
108,222407,18-Feb-2017,500
108,222407,20-Mar-2017,500
108,222407,20-Apr-2017,500
108,222407,19-May-2017,500
108,222407,18-Jun-2017,500
108,222407,19-Jul-2017,500
108,222407,18-Aug-2017,500
108,222407,18-Sep-2017,500
108,222407,18-Oct-2017,500
108,222407,18-Nov-2017,500
108,222407,19-Dec-2017,500
108,222407,18-Jan-2018,500
108,222407,18-Feb-2018,500
108,222407,20-Mar-2018,500
108,222407,20-Apr-2018,500
108,222407,19-May-2018,500
108,222407,18-Jun-2018,500
108,222407,19-Jul-2018,500
108,222407,18-Aug-2018,500
108,222407,18-Sep-2018,500
109,222408,03-Oct-2015,"6,000"
109,222408,03-Nov-2015,500
109,222408,04-Dec-2015,500
109,222408,03-Jan-2016,500
109,222408,03-Feb-2016,500
109,222408,04-Mar-2016,500
109,222408,04-Apr-2016,500
109,222408,05-May-2016,500
109,222408,02-Jun-2016,500
109,222408,03-Jul-2016,500
109,222408,02-Aug-2016,500
109,222408,02-Sep-2016,500
109,222408,02-Oct-2016,500
109,222408,02-Nov-2016,500
109,222408,03-Dec-2016,500
109,222408,02-Jan-2017,500
109,222408,02-Feb-2017,500
109,222408,04-Mar-2017,500
109,222408,04-Apr-2017,500
109,222408,05-May-2017,500
109,222408,02-Jun-2017,500
109,222408,03-Jul-2017,500
109,222408,02-Aug-2017,500
109,222408,02-Sep-2017,500
109,222408,02-Oct-2017,500
109,222408,02-Nov-2017,500
109,222408,03-Dec-2017,500
109,222408,02-Jan-2018,500
109,222408,02-Feb-2018,500
109,222408,04-Mar-2018,500
109,222408,04-Apr-2018,500
109,222408,05-May-2018,500
109,222408,02-Jun-2018,500
109,222408,03-Jul-2018,500
109,222408,02-Aug-2018,500
109,222408,02-Sep-2018,500
109,222408,02-Oct-2018,500
110,222409,26-Sep-2015,"10,500"
110,222409,27-Oct-2015,875
110,222409,27-Nov-2015,875
110,222409,27-Dec-2015,875
110,222409,27-Jan-2016,875
110,222409,26-Feb-2016,875
110,222409,28-Mar-2016,875
110,222409,28-Apr-2016,875
110,222409,26-May-2016,875
110,222409,26-Jun-2016,875
110,222409,26-Jul-2016,875
110,222409,26-Aug-2016,875
110,222409,25-Sep-2016,875
110,222409,26-Oct-2016,875
110,222409,26-Nov-2016,875
110,222409,26-Dec-2016,875
110,222409,26-Jan-2017,875
110,222409,25-Feb-2017,875
110,222409,28-Mar-2017,875
110,222409,28-Apr-2017,875
110,222409,26-May-2017,875
110,222409,26-Jun-2017,875
110,222409,26-Jul-2017,875
110,222409,26-Aug-2017,875
110,222409,25-Sep-2017,875
110,222409,26-Oct-2017,875
110,222409,26-Nov-2017,875
110,222409,26-Dec-2017,875
110,222409,26-Jan-2018,875
110,222409,25-Feb-2018,875
110,222409,28-Mar-2018,875
110,222409,28-Apr-2018,875
110,222409,26-May-2018,875
110,222409,26-Jun-2018,875
110,222409,26-Jul-2018,875
110,222409,26-Aug-2018,875
110,222409,25-Sep-2018,875
111,222410,26-Sep-2015,"10,800"
111,222410,27-Oct-2015,900
111,222410,27-Nov-2015,900
111,222410,27-Dec-2015,900
111,222410,27-Jan-2016,900
111,222410,26-Feb-2016,900
111,222410,28-Mar-2016,900
111,222410,28-Apr-2016,900
111,222410,26-May-2016,900
111,222410,26-Jun-2016,900
111,222410,26-Jul-2016,900
111,222410,26-Aug-2016,900
111,222410,25-Sep-2016,900
111,222410,26-Oct-2016,900
111,222410,26-Nov-2016,900
111,222410,26-Dec-2016,900
111,222410,26-Jan-2017,900
111,222410,25-Feb-2017,900
111,222410,28-Mar-2017,900
111,222410,28-Apr-2017,900
111,222410,26-May-2017,900
111,222410,26-Jun-2017,900
111,222410,26-Jul-2017,900
111,222410,26-Aug-2017,900
111,222410,25-Sep-2017,900
111,222410,26-Oct-2017,900
111,222410,26-Nov-2017,900
111,222410,26-Dec-2017,900
111,222410,26-Jan-2018,900
111,222410,25-Feb-2018,900
111,222410,28-Mar-2018,900
111,222410,28-Apr-2018,900
111,222410,26-May-2018,900
111,222410,26-Jun-2018,900
111,222410,26-Jul-2018,900
111,222410,26-Aug-2018,900
111,222410,25-Sep-2018,900
